 PdfType: central
 Format: lhagrid1
 ---
0.100000E-01 0.200000E-01 0.300000E-01 0.400000E-01 0.500000E-01 0.600000E-01 0.700000E-01 0.800000E-01 0.900000E-01 0.950000E-01 0.100000E+00 0.125000E+00 0.150000E+00 0.175000E+00 0.200000E+00 0.225000E+00 0.250000E+00 0.275000E+00 0.300000E+00 0.325000E+00 0.350000E+00 0.375000E+00 0.400000E+00 0.425000E+00 0.450000E+00 0.475000E+00 0.500000E+00 0.525000E+00 0.550000E+00 0.575000E+00 0.600000E+00 0.625000E+00 0.650000E+00 0.675000E+00 0.700000E+00 0.725000E+00 0.750000E+00 0.775000E+00 0.800000E+00 0.825000E+00 0.850000E+00 0.875000E+00 0.900000E+00 0.925000E+00 0.950000E+00 0.975000E+00 0.100000E+01 
0.100000E+01 0.111803E+01 0.122474E+01 0.158114E+01 0.200000E+01 0.252982E+01 0.316228E+01 0.387298E+01 0.500000E+01 0.632456E+01 0.800000E+01 0.100000E+02 0.134164E+02 0.178885E+02 0.240832E+02 0.316228E+02 0.424264E+02 0.565685E+02 0.761577E+02 0.100000E+03 0.134164E+03 0.178885E+03 0.240832E+03 0.316228E+03 
 -3 -2 -1 1 2 3 21
0.719000E+00  0.645750E+00  0.112095E+01  0.646050E+00  0.111825E+01  0.719000E+00  0.000000E+00  
0.761000E+00  0.687200E+00  0.115200E+01  0.687000E+00  0.114980E+01  0.761000E+00  0.000000E+00  
0.797000E+00  0.722350E+00  0.117785E+01  0.722150E+00  0.117565E+01  0.797000E+00  0.000000E+00  
0.826000E+00  0.750950E+00  0.119825E+01  0.750750E+00  0.119605E+01  0.826000E+00  0.000000E+00  
0.858000E+00  0.782500E+00  0.122020E+01  0.782800E+00  0.121750E+01  0.858000E+00  0.000000E+00  
0.884000E+00  0.808100E+00  0.123655E+01  0.808450E+00  0.123390E+01  0.884000E+00  0.000000E+00  
0.906000E+00  0.830050E+00  0.124965E+01  0.830350E+00  0.124695E+01  0.906000E+00  0.000000E+00  
0.923000E+00  0.846850E+00  0.125835E+01  0.846650E+00  0.125615E+01  0.923000E+00  0.000000E+00  
0.937500E+00  0.861200E+00  0.126545E+01  0.861550E+00  0.126280E+01  0.937500E+00  0.000000E+00  
0.949000E+00  0.873250E+00  0.126990E+01  0.873100E+00  0.126775E+01  0.949000E+00  0.000000E+00  
0.959000E+00  0.882700E+00  0.127295E+01  0.883050E+00  0.127030E+01  0.959000E+00  0.000000E+00  
0.966000E+00  0.890200E+00  0.127395E+01  0.890050E+00  0.127180E+01  0.966000E+00  0.000000E+00  
0.972000E+00  0.896250E+00  0.127440E+01  0.896600E+00  0.127175E+01  0.972000E+00  0.000000E+00  
0.976500E+00  0.901100E+00  0.127300E+01  0.901000E+00  0.127090E+01  0.976500E+00  0.000000E+00  
0.980000E+00  0.904900E+00  0.127120E+01  0.904800E+00  0.126910E+01  0.980000E+00  0.000000E+00  
0.982493E+00  0.907344E+00  0.126876E+01  0.907244E+00  0.126666E+01  0.982493E+00  0.000000E+00  
0.169000E+00  0.100550E+00  0.662450E+00  0.100550E+00  0.659950E+00  0.169000E+00  0.000000E+00  
0.234850E+00  0.163850E+00  0.713150E+00  0.163850E+00  0.710650E+00  0.234850E+00  0.000000E+00  
0.284000E+00  0.211400E+00  0.751100E+00  0.211400E+00  0.748600E+00  0.284000E+00  0.000000E+00  
0.400950E+00  0.325000E+00  0.841250E+00  0.324750E+00  0.839000E+00  0.400950E+00  0.000000E+00  
0.488650E+00  0.410700E+00  0.908550E+00  0.410450E+00  0.906300E+00  0.488650E+00  0.000000E+00  
0.559500E+00  0.480300E+00  0.961950E+00  0.480050E+00  0.959700E+00  0.559500E+00  0.000000E+00  
0.615000E+00  0.534150E+00  0.100255E+01  0.534450E+00  0.999850E+00  0.615000E+00  0.000000E+00  
0.656500E+00  0.575350E+00  0.103240E+01  0.575600E+00  0.102965E+01  0.656500E+00  0.000000E+00  
